price,FY,type
768000.0,0,0.0
765000.0,0,0.0
730000.0,0,1.0
730000.0,0,0.0
725000.0,0,1.0
725000.0,0,0.0
617000.0,0,1.0
564000.0,0,1.0
556000.0,0,1.0
550000.0,0,1.0
550000.0,0,1.0
540000.0,0,1.0
530000.0,0,1.0
525000.0,0,1.0
445000.0,0,0.0
436000.0,0,1.0
400000.0,0,1.0
400000.0,0,1.0
295000.0,0,1.0
250000.0,0,1.0
225000.0,0,1.0
210000.0,0,1.0
208000.0,0,1.0
2040000.0,1,0.0
1740000.0,1,0.0
1570000.0,1,0.0
1290000.0,1,0.0
1226000.0,1,0.0
1220000.0,1,0.0
1140000.0,0,0.0
1100000.0,1,0.0
1050000.0,1,0.0
1049000.0,0,0.0
1023000.0,0,0.0
1000000.0,1,0.0
995000.0,1,0.0
970000.0,1,0.0
970000.0,1,0.0
965000.0,0,0.0
940000.0,0,0.0
919000.0,1,0.0
910000.0,0,0.0
870000.0,0,0.0
825000.0,1,1.0
820000.0,0,0.0
820000.0,1,0.0
802500.0,1,1.0
800000.0,0,0.0
795000.0,0,0.0
795000.0,0,0.0
792000.0,0,0.0
735000.0,0,1.0
700000.0,1,1.0
675000.0,1,1.0
675000.0,1,1.0
650000.0,1,1.0
645000.0,1,1.0
640000.0,0,1.0
640000.0,0,0.0
560000.0,1,1.0
560000.0,1,1.0
557000.0,1,1.0
550000.0,1,1.0
540000.0,0,1.0
525000.0,1,1.0
525000.0,1,1.0
525000.0,1,1.0
508500.0,1,1.0
490000.0,0,1.0
490000.0,0,0.0
485000.0,1,0.0
480000.0,0,1.0
468000.0,0,1.0
457500.0,1,1.0
420000.0,1,1.0
325000.0,1,1.0
314000.0,1,1.0
305000.0,0,1.0
300000.0,0,1.0
296000.0,1,1.0
295150.0,0,1.0
288741.0,0,1.0
280000.0,0,1.0
280000.0,0,1.0
275000.0,1,1.0
267000.0,0,1.0
240000.0,1,1.0
200000.0,0,1.0
200000.0,1,1.0
188000.0,1,1.0
2085000.0,1,0.0
2060000.0,1,0.0
2000000.0,1,0.0
1700000.0,1,0.0
1610000.0,1,0.0
1450000.0,1,0.0
1290000.0,1,0.0
1290000.0,1,1.0
1250000.0,1,0.0
1075000.0,1,0.0
1049000.0,1,1.0
935000.0,1,0.0
890000.0,1,0.0
760000.0,1,1.0
752000.0,1,1.0
720000.0,1,1.0
650000.0,1,1.0
620000.0,1,1.0
580000.0,1,1.0
480000.0,1,1.0
300000.0,1,1.0
285000.0,1,1.0
275000.0,1,1.0
265300.0,1,1.0
258000.0,1,1.0
240000.0,1,1.0
1075000.0,0,1.0
773000.0,0,0.0
773000.0,0,1.0
752500.0,0,1.0
752500.0,0,0.0
750500.0,0,1.0
750000.0,0,0.0
750000.0,0,0.0
750000.0,0,1.0
730000.0,0,0.0
730000.0,0,0.0
705000.0,0,0.0
647500.0,0,0.0
629000.0,0,1.0
629000.0,0,1.0
625000.0,0,0.0
620000.0,0,0.0
615000.0,0,1.0
615000.0,0,1.0
615000.0,0,0.0
612000.0,0,0.0
605000.0,0,0.0
585000.0,0,0.0
580000.0,0,0.0
580000.0,0,0.0
575000.0,0,0.0
542500.0,0,0.0
540000.0,0,0.0
536000.0,0,0.0
520000.0,0,0.0
511000.0,0,0.0
510000.0,0,0.0
500000.0,0,1.0
500000.0,0,1.0
490000.0,0,0.0
472500.0,0,1.0
472500.0,0,0.0
449000.0,0,1.0
420000.0,0,1.0
370000.0,0,1.0
370000.0,0,1.0
805000.0,1,0.0
787000.0,1,0.0
780000.0,0,0.0
780000.0,1,1.0
780000.0,1,0.0
780000.0,1,0.0
777000.0,1,0.0
766500.0,1,0.0
765000.0,0,1.0
765000.0,0,0.0
762000.0,1,0.0
762000.0,1,0.0
754000.0,1,0.0
745000.0,1,0.0
745000.0,1,1.0
740000.0,1,0.0
730100.0,1,0.0
721000.0,0,0.0
720000.0,1,1.0
715000.0,1,0.0
710000.0,1,0.0
705000.0,0,0.0
700000.0,1,0.0
691000.0,1,0.0
688000.0,1,0.0
670500.0,0,0.0
660000.0,1,0.0
657000.0,1,0.0
655500.0,1,0.0
655000.0,1,0.0
652000.0,1,0.0
650000.0,0,0.0
650000.0,0,0.0
643000.0,0,0.0
642000.0,1,0.0
641750.0,1,0.0
630000.0,1,1.0
628940.0,1,0.0
625000.0,0,0.0
625000.0,0,0.0
622000.0,0,0.0
620000.0,1,0.0
617000.0,1,0.0
615500.0,1,0.0
615000.0,1,0.0
612000.0,0,1.0
612000.0,0,1.0
612000.0,0,1.0
610000.0,0,0.0
605000.0,0,0.0
600000.0,0,0.0
600000.0,0,0.0
600000.0,0,0.0
598000.0,0,0.0
595000.0,0,0.0
590000.0,1,0.0
590000.0,1,0.0
585000.0,0,0.0
580000.0,1,0.0
580000.0,1,0.0
570000.0,0,0.0
570000.0,0,0.0
570000.0,1,0.0
569000.0,0,0.0
565000.0,0,0.0
560000.0,0,0.0
552000.0,0,0.0
551000.0,1,0.0
533000.0,1,0.0
532000.0,0,0.0
530000.0,1,0.0
526500.0,1,0.0
520000.0,1,0.0
492000.0,0,0.0
490000.0,0,0.0
470000.0,1,0.0
325000.0,0,1.0
325000.0,0,1.0
250000.0,1,0.0
1237000.0,1,0.0
1001000.0,1,0.0
980000.0,1,0.0
902000.0,1,0.0
885000.0,1,0.0
875000.0,1,0.0
840000.0,1,0.0
840000.0,1,0.0
815000.0,1,0.0
810000.0,1,0.0
800000.0,1,0.0
765000.0,1,0.0
765000.0,1,0.0
710000.0,1,0.0
705000.0,1,0.0
680000.0,1,0.0
668500.0,1,0.0
650000.0,1,0.0
620000.0,1,0.0
604000.0,1,0.0
590000.0,1,0.0
530000.0,1,0.0
525000.0,1,0.0
400000.0,1,1.0
957000.0,0,0.0
915000.0,0,0.0
885000.0,0,0.0
877500.0,0,0.0
840000.0,0,1.0
830000.0,0,1.0
830000.0,0,1.0
810000.0,0,1.0
805000.0,0,0.0
784000.0,0,0.0
720000.0,0,0.0
720000.0,0,0.0
718000.0,0,0.0
718000.0,0,1.0
713000.0,0,0.0
710000.0,0,0.0
700000.0,0,0.0
675000.0,0,0.0
675000.0,0,0.0
652500.0,0,0.0
650000.0,0,0.0
650000.0,0,0.0
642000.0,0,0.0
641000.0,0,0.0
640000.0,0,0.0
630000.0,0,0.0
626500.0,0,0.0
626500.0,0,1.0
626000.0,0,0.0
623000.0,0,0.0
580000.0,0,0.0
572500.0,0,1.0
570000.0,0,1.0
570000.0,0,0.0
540500.0,0,0.0
530000.0,0,0.0
505000.0,0,1.0
460000.0,0,1.0
297500.0,0,0.0
287500.0,0,1.0
265000.0,0,1.0
200000.0,0,1.0
1210000.0,1,0.0
1053500.0,0,0.0
1015000.0,1,0.0
960000.0,1,0.0
866000.0,1,0.0
865000.0,1,0.0
851500.0,0,0.0
850000.0,1,0.0
840000.0,0,1.0
840000.0,0,1.0
835000.0,1,0.0
825000.0,0,0.0
825000.0,0,1.0
820000.0,0,0.0
800000.0,1,0.0
799000.0,0,0.0
795000.0,1,0.0
780000.0,1,0.0
776000.0,1,0.0
770000.0,0,0.0
760000.0,1,0.0
758000.0,1,0.0
750000.0,1,0.0
740000.0,1,0.0
730000.0,1,0.0
730000.0,0,0.0
729000.0,1,0.0
720000.0,0,0.0
715000.0,1,0.0
715000.0,1,0.0
705000.0,1,0.0
700000.0,1,1.0
697000.0,1,0.0
695000.0,1,0.0
675000.0,1,1.0
670000.0,0,0.0
645000.0,0,0.0
630000.0,0,0.0
622000.0,0,0.0
620000.0,1,1.0
620000.0,0,1.0
592000.0,0,1.0
570000.0,0,1.0
560000.0,0,1.0
560000.0,1,1.0
560000.0,0,1.0
560000.0,0,1.0
560000.0,1,1.0
555000.0,0,0.0
555000.0,0,1.0
540000.0,1,1.0
540000.0,1,0.0
500000.0,1,1.0
400000.0,0,1.0
357000.0,1,1.0
241000.0,1,1.0
210500.0,1,1.0
5675500.0,1,1.0
1200000.0,1,0.0
1044000.0,1,0.0
1010000.0,1,0.0
975000.0,1,0.0
940000.0,1,0.0
940000.0,1,0.0
929500.0,1,1.0
915000.0,1,1.0
915000.0,1,0.0
900000.0,1,0.0
865000.0,1,0.0
850000.0,1,0.0
840000.0,1,0.0
811000.0,1,0.0
800000.0,1,0.0
784000.0,1,0.0
760000.0,1,0.0
747000.0,1,1.0
730000.0,1,0.0
721000.0,1,1.0
701000.0,1,1.0
700000.0,1,0.0
680000.0,1,1.0
671000.0,1,1.0
670000.0,1,1.0
670000.0,1,0.0
630000.0,1,1.0
585000.0,1,1.0
580000.0,1,1.0
560000.0,1,1.0
550000.0,1,1.0
475000.0,1,0.0
4786394.0,0,1.0
711250.0,0,1.0
711250.0,0,1.0
692500.0,0,1.0
682500.0,0,0.0
670000.0,0,0.0
670000.0,0,1.0
645000.0,0,0.0
645000.0,0,0.0
637000.0,0,0.0
635000.0,0,0.0
630000.0,0,0.0
630000.0,0,0.0
627500.0,0,0.0
625000.0,0,0.0
620000.0,0,0.0
620000.0,0,1.0
615000.0,0,0.0
615000.0,0,1.0
610000.0,0,0.0
610000.0,0,0.0
605000.0,0,0.0
602250.0,0,0.0
602000.0,0,0.0
601000.0,0,0.0
592000.0,0,0.0
590000.0,0,0.0
587225.0,0,0.0
580000.0,0,0.0
580000.0,0,0.0
580000.0,0,1.0
575000.0,0,0.0
575000.0,0,0.0
563000.0,0,1.0
560000.0,0,0.0
560000.0,0,1.0
544950.0,0,1.0
540000.0,0,0.0
540000.0,0,0.0
540000.0,0,0.0
540000.0,0,1.0
532000.0,0,0.0
530000.0,0,0.0
530000.0,0,1.0
530000.0,0,0.0
525000.0,0,1.0
520000.0,0,0.0
515000.0,0,1.0
515000.0,0,1.0
510000.0,0,0.0
501000.0,0,1.0
495000.0,0,0.0
495000.0,0,0.0
490000.0,0,0.0
490000.0,0,0.0
490000.0,0,0.0
485000.0,0,1.0
485000.0,0,1.0
485000.0,0,1.0
480000.0,0,0.0
455000.0,0,1.0
455000.0,0,1.0
455000.0,0,1.0
450000.0,0,1.0
450000.0,0,0.0
450000.0,0,0.0
425000.0,0,0.0
425000.0,0,1.0
424500.0,0,1.0
420500.0,0,1.0
410000.0,0,1.0
410000.0,0,1.0
400000.0,0,0.0
385000.0,0,1.0
385000.0,0,1.0
374000.0,0,0.0
374000.0,0,0.0
370000.0,0,1.0
370000.0,0,1.0
370000.0,0,1.0
370000.0,0,1.0
370000.0,0,1.0
358000.0,0,1.0
325000.0,0,1.0
325000.0,0,1.0
322000.0,0,1.0
319000.0,0,1.0
319000.0,0,1.0
317000.0,0,1.0
289500.0,0,1.0
280000.0,0,0.0
271000.0,0,0.0
266000.0,0,0.0
262000.0,0,1.0
261000.0,0,0.0
257500.0,0,0.0
257500.0,0,0.0
250000.0,0,0.0
244333.0,0,1.0
235000.0,0,1.0
895000.0,0,0.0
823000.0,0,0.0
820000.0,1,0.0
820000.0,1,0.0
780000.0,0,0.0
757000.0,1,0.0
745000.0,0,0.0
720000.0,1,0.0
710000.0,1,1.0
700000.0,1,0.0
700000.0,1,0.0
700000.0,1,0.0
695000.0,1,0.0
695000.0,0,1.0
690000.0,0,1.0
685000.0,1,0.0
682000.0,1,0.0
680000.0,1,0.0
679000.0,0,1.0
676000.0,1,0.0
675500.0,0,1.0
670000.0,0,1.0
667000.0,0,1.0
660000.0,1,0.0
660000.0,0,0.0
655000.0,0,1.0
652000.0,0,0.0
652000.0,1,0.0
650000.0,1,0.0
650000.0,1,0.0
650000.0,0,0.0
649000.0,1,0.0
647000.0,0,0.0
645000.0,1,0.0
642000.0,1,1.0
641500.0,1,0.0
641000.0,0,0.0
639000.0,1,1.0
639000.0,1,1.0
635000.0,1,0.0
631000.0,0,0.0
630000.0,1,0.0
620000.0,0,0.0
620000.0,1,0.0
619000.0,1,1.0
619000.0,1,1.0
616750.0,0,1.0
616000.0,0,0.0
616000.0,1,0.0
615000.0,1,0.0
615000.0,1,0.0
610000.0,0,0.0
610000.0,0,0.0
610000.0,1,0.0
610000.0,0,0.0
606660.0,0,0.0
605000.0,1,0.0
605000.0,1,0.0
605000.0,1,0.0
602000.0,0,0.0
602000.0,1,0.0
601000.0,0,0.0
601000.0,1,0.0
600000.0,0,0.0
600000.0,1,0.0
600000.0,1,0.0
600000.0,1,0.0
600000.0,1,0.0
600000.0,0,0.0
595000.0,1,1.0
595000.0,0,0.0
595000.0,1,1.0
590000.0,1,1.0
589000.0,1,1.0
589000.0,1,1.0
585000.0,1,1.0
585000.0,1,1.0
585000.0,1,1.0
580500.0,0,0.0
580000.0,1,0.0
580000.0,0,0.0
577000.0,1,0.0
575000.0,0,1.0
575000.0,0,0.0
575000.0,1,0.0
570000.0,0,0.0
565000.0,0,1.0
560000.0,1,1.0
560000.0,1,1.0
560000.0,0,0.0
559950.0,0,1.0
559950.0,0,1.0
559340.0,0,1.0
555000.0,0,0.0
555000.0,1,1.0
554950.0,1,1.0
554950.0,1,1.0
550000.0,0,0.0
550000.0,1,1.0
550000.0,1,1.0
550000.0,1,1.0
549950.0,1,1.0
549000.0,1,1.0
545000.0,0,0.0
544950.0,0,1.0
543000.0,0,1.0
543000.0,0,0.0
540000.0,1,1.0
540000.0,1,1.0
540000.0,0,0.0
540000.0,0,1.0
536000.0,1,1.0
535500.0,1,0.0
535000.0,1,0.0
530000.0,0,1.0
530000.0,1,1.0
525000.0,0,1.0
520000.0,1,1.0
519500.0,0,0.0
518000.0,1,1.0
515000.0,1,0.0
512500.0,0,0.0
510000.0,0,0.0
500000.0,1,0.0
500000.0,0,0.0
499000.0,1,0.0
496000.0,0,0.0
495000.0,1,1.0
487000.0,0,0.0
486000.0,1,1.0
477000.0,0,0.0
475000.0,0,1.0
475000.0,0,1.0
465000.0,0,0.0
465000.0,0,1.0
463000.0,0,1.0
460000.0,0,1.0
460000.0,1,0.0
450000.0,1,0.0
450000.0,1,1.0
443975.0,1,1.0
434000.0,1,1.0
434000.0,1,1.0
434000.0,1,1.0
434000.0,1,1.0
430000.0,1,1.0
425000.0,1,0.0
422000.0,0,1.0
405000.0,1,1.0
405000.0,1,1.0
385000.0,1,0.0
385000.0,0,0.0
385000.0,0,1.0
380000.0,0,1.0
380000.0,1,1.0
375000.0,1,0.0
375000.0,1,0.0
375000.0,1,0.0
375000.0,1,0.0
375000.0,1,0.0
360000.0,0,0.0
360000.0,0,1.0
339000.0,1,1.0
325000.0,1,0.0
320000.0,1,0.0
320000.0,0,1.0
310000.0,1,1.0
310000.0,1,0.0
310000.0,1,1.0
290000.0,1,1.0
285000.0,1,0.0
285000.0,0,0.0
285000.0,0,0.0
275000.0,1,1.0
275000.0,0,1.0
271000.0,0,0.0
115000.0,1,1.0
7215000.0,1,1.0
995000.0,1,0.0
906000.0,1,0.0
855000.0,1,0.0
830000.0,1,0.0
820000.0,1,0.0
800000.0,1,0.0
786000.0,1,0.0
782500.0,1,0.0
780000.0,1,0.0
775000.0,1,0.0
770000.0,1,0.0
761000.0,1,1.0
760000.0,1,0.0
755000.0,1,0.0
730000.0,1,0.0
730000.0,1,0.0
730000.0,1,0.0
724000.0,1,1.0
720000.0,1,1.0
720000.0,1,0.0
715000.0,1,1.0
709000.0,1,1.0
709000.0,1,1.0
709000.0,1,1.0
706000.0,1,0.0
690000.0,1,1.0
685000.0,1,0.0
681000.0,1,0.0
679900.0,1,1.0
675000.0,1,1.0
675000.0,1,0.0
660000.0,1,0.0
660000.0,1,0.0
652000.0,1,1.0
650000.0,1,0.0
650000.0,1,1.0
650000.0,1,1.0
650000.0,1,0.0
645000.0,1,1.0
636000.0,1,1.0
627000.0,1,1.0
625000.0,1,0.0
620000.0,1,0.0
620000.0,1,0.0
620000.0,1,0.0
620000.0,1,0.0
612000.0,1,1.0
590000.0,1,0.0
589000.0,1,1.0
589000.0,1,1.0
585000.0,1,0.0
579000.0,1,1.0
578000.0,1,0.0
575000.0,1,1.0
570000.0,1,0.0
555000.0,1,0.0
550000.0,1,0.0
549000.0,1,1.0
548000.0,1,0.0
547000.0,1,1.0
515000.0,1,0.0
510000.0,1,0.0
502000.0,1,1.0
502000.0,1,0.0
494865.0,1,1.0
465000.0,1,1.0
438200.0,1,0.0
438200.0,1,1.0
435000.0,1,0.0
435000.0,1,1.0
425000.0,1,1.0
410000.0,1,1.0
400000.0,1,1.0
380000.0,1,0.0
380000.0,1,0.0
375000.0,1,0.0
360000.0,1,1.0
350000.0,1,0.0
330000.0,1,1.0
323000.0,1,1.0
300000.0,1,0.0
285000.0,1,1.0
270000.0,1,1.0
222500.0,1,1.0
1920000.0,0,0.0
1400000.0,0,0.0
1310000.0,0,0.0
1285000.0,0,0.0
1235000.0,0,1.0
1220000.0,0,0.0
1200000.0,0,0.0
1189000.0,0,0.0
1180000.0,0,0.0
1150000.0,0,1.0
1150000.0,0,1.0
1150000.0,0,0.0
1065000.0,0,0.0
1050000.0,0,0.0
1030000.0,0,0.0
990000.0,0,0.0
975000.0,0,0.0
975000.0,0,1.0
950000.0,0,0.0
945000.0,0,0.0
936500.0,0,0.0
935000.0,0,0.0
900000.0,0,0.0
890000.0,0,0.0
875000.0,0,0.0
875000.0,0,0.0
855000.0,0,0.0
840000.0,0,0.0
817500.0,0,0.0
751000.0,0,0.0
730000.0,0,0.0
720000.0,0,1.0
690000.0,0,1.0
530000.0,0,0.0
450000.0,0,0.0
325000.0,0,1.0
325000.0,0,1.0
2500000.0,1,0.0
2025000.0,1,0.0
1855000.0,1,0.0
1655000.0,1,0.0
1650000.0,0,0.0
1600000.0,0,0.0
1600000.0,1,0.0
1595000.0,0,0.0
1570000.0,1,0.0
1540000.0,1,0.0
1395000.0,1,0.0
1350000.0,1,0.0
1325000.0,1,0.0
1320000.0,1,0.0
1300000.0,0,0.0
1300000.0,1,0.0
1300000.0,1,0.0
1260000.0,1,0.0
1255000.0,0,1.0
1250000.0,1,0.0
1230000.0,0,1.0
1205000.0,0,0.0
1200000.0,1,0.0
1160000.0,1,0.0
1150000.0,1,0.0
1150000.0,1,0.0
1130000.0,1,0.0
1130000.0,1,0.0
1116000.0,1,0.0
1110000.0,0,1.0
1110000.0,0,1.0
1055000.0,1,0.0
1050000.0,0,1.0
1050000.0,0,0.0
1045000.0,1,0.0
1030000.0,1,0.0
1030000.0,0,0.0
1005000.0,1,1.0
1000000.0,0,0.0
980000.0,1,0.0
970000.0,0,0.0
965000.0,1,0.0
958000.0,1,0.0
956160.0,0,0.0
955000.0,1,1.0
950000.0,0,0.0
940108.0,1,0.0
931000.0,0,0.0
925000.0,0,0.0
905000.0,0,0.0
900000.0,1,0.0
872500.0,1,0.0
870000.0,1,0.0
865000.0,0,0.0
865000.0,0,1.0
865000.0,0,0.0
830000.0,1,0.0
830000.0,0,0.0
820000.0,1,1.0
806000.0,0,1.0
806000.0,0,0.0
775000.0,0,0.0
775000.0,0,0.0
750000.0,0,0.0
750000.0,0,0.0
705000.0,1,0.0
605000.0,1,0.0
600000.0,0,0.0
350000.0,1,1.0
335000.0,0,1.0
335000.0,0,1.0
260000.0,0,1.0
240000.0,1,1.0
220000.0,0,1.0
211500.0,1,1.0
195000.0,1,1.0
170000.0,1,1.0
2400000.0,1,0.0
2300000.0,1,0.0
1875000.0,1,0.0
1790000.0,1,0.0
1700000.0,1,0.0
1610000.0,1,0.0
1610000.0,1,0.0
1605000.0,1,0.0
1445000.0,1,0.0
1420000.0,1,0.0
1390000.0,1,0.0
1360000.0,1,0.0
1325000.0,1,0.0
1250000.0,1,0.0
1237000.0,1,0.0
1230000.0,1,0.0
1225000.0,1,0.0
1216000.0,1,0.0
1200000.0,1,0.0
1185000.0,1,1.0
1131000.0,1,0.0
1100000.0,1,1.0
1090000.0,1,0.0
1080000.0,1,0.0
1070000.0,1,0.0
1050000.0,1,1.0
1050000.0,1,1.0
990000.0,1,1.0
990000.0,1,0.0
985000.0,1,0.0
985000.0,1,0.0
970000.0,1,0.0
915000.0,1,0.0
901000.0,1,0.0
900000.0,1,1.0
900000.0,1,0.0
900000.0,1,1.0
890000.0,1,0.0
862500.0,1,0.0
836000.0,1,1.0
790000.0,1,0.0
775000.0,1,1.0
552000.0,1,1.0
535000.0,1,0.0
468000.0,1,1.0
422500.0,1,1.0
280800.0,1,1.0
259200.0,1,1.0
199500.0,1,1.0
1500000.0,0,0.0
1400000.0,0,0.0
1310000.0,0,0.0
1300000.0,0,0.0
1127000.0,0,0.0
1100000.0,0,0.0
1050000.0,0,0.0
1015000.0,0,0.0
965000.0,0,0.0
935000.0,0,0.0
860000.0,0,1.0
850000.0,0,0.0
815000.0,0,1.0
810000.0,0,0.0
810000.0,0,1.0
810000.0,0,0.0
800000.0,0,0.0
800000.0,0,0.0
785000.0,0,1.0
775000.0,0,1.0
700000.0,0,1.0
700000.0,0,1.0
660000.0,0,1.0
655000.0,0,1.0
655000.0,0,1.0
600000.0,0,1.0
555000.0,0,1.0
537000.0,0,1.0
527000.0,0,1.0
1700000.0,1,0.0
1478000.0,0,0.0
1275000.0,1,0.0
1220000.0,1,0.0
1215000.0,1,0.0
1200000.0,1,1.0
1200000.0,1,0.0
1200000.0,0,0.0
1140000.0,1,0.0
1100000.0,0,0.0
1100000.0,0,0.0
1075000.0,1,0.0
1075000.0,1,0.0
1075000.0,1,0.0
1075000.0,1,0.0
1075000.0,1,0.0
1075000.0,1,0.0
1075000.0,1,0.0
1075000.0,1,0.0
1070000.0,1,0.0
1070000.0,1,0.0
1070000.0,1,0.0
1070000.0,1,0.0
1070000.0,1,0.0
1070000.0,1,0.0
1070000.0,1,0.0
1070000.0,1,0.0
1050000.0,1,0.0
1050000.0,1,0.0
1040000.0,0,0.0
1010000.0,1,0.0
977500.0,1,0.0
975000.0,0,0.0
930000.0,1,1.0
930000.0,1,0.0
928000.0,1,0.0
925000.0,0,0.0
861000.0,1,1.0
840000.0,1,1.0
830800.0,1,1.0
820000.0,1,1.0
820000.0,1,1.0
815000.0,1,1.0
800000.0,0,1.0
770000.0,1,1.0
760000.0,1,0.0
758500.0,1,0.0
758500.0,1,1.0
750000.0,0,1.0
750000.0,1,1.0
735000.0,0,0.0
730000.0,0,1.0
725000.0,1,1.0
725000.0,1,1.0
720000.0,0,1.0
720000.0,1,1.0
685000.0,0,0.0
685000.0,0,1.0
669000.0,0,1.0
669000.0,0,1.0
668000.0,0,1.0
650000.0,0,1.0
620500.0,0,1.0
615000.0,1,1.0
584000.0,0,1.0
566000.0,0,1.0
542000.0,1,1.0
540000.0,0,1.0
523000.0,1,1.0
515000.0,1,1.0
500000.0,1,0.0
462500.0,0,0.0
2000000.0,1,0.0
1825000.0,1,0.0
1320000.0,1,0.0
1300500.0,1,0.0
1300500.0,1,0.0
1115000.0,1,1.0
1100000.0,1,0.0
1050000.0,1,0.0
974000.0,1,1.0
950000.0,1,0.0
900000.0,1,1.0
900000.0,1,0.0
889000.0,1,1.0
830000.0,1,1.0
805000.0,1,1.0
680000.0,1,1.0
640000.0,1,1.0
625000.0,1,1.0
585000.0,1,1.0
550000.0,1,1.0
515000.0,1,1.0
360000.0,1,1.0
751000.0,0,0.0
715000.0,0,0.0
705000.0,0,0.0
697000.0,0,0.0
677500.0,0,0.0
665000.0,0,0.0
655000.0,0,0.0
650000.0,0,0.0
634000.0,0,1.0
630000.0,0,0.0
620000.0,0,0.0
620000.0,0,0.0
620000.0,0,0.0
610000.0,0,0.0
610000.0,0,0.0
610000.0,0,0.0
603000.0,0,0.0
600000.0,0,0.0
599000.0,0,0.0
590000.0,0,0.0
585000.0,0,0.0
580000.0,0,0.0
575000.0,0,0.0
570000.0,0,0.0
567000.0,0,0.0
560000.0,0,1.0
560000.0,0,0.0
555000.0,0,1.0
550000.0,0,0.0
546000.0,0,1.0
540000.0,0,1.0
535100.0,0,1.0
510000.0,0,1.0
506000.0,0,1.0
502000.0,0,1.0
501000.0,0,1.0
500000.0,0,1.0
500000.0,0,0.0
468000.0,0,1.0
467000.0,0,1.0
467000.0,0,1.0
460000.0,0,1.0
460000.0,0,1.0
460000.0,0,0.0
460000.0,0,0.0
460000.0,0,1.0
440000.0,0,1.0
433500.0,0,1.0
430000.0,0,1.0
430000.0,0,1.0
430000.0,0,1.0
425000.0,0,1.0
425000.0,0,1.0
425000.0,0,1.0
416000.0,0,1.0
415000.0,0,0.0
415000.0,0,1.0
412000.0,0,1.0
395000.0,0,1.0
379000.0,0,1.0
379000.0,0,1.0
322000.0,0,1.0
840000.0,1,0.0
818000.0,1,0.0
800000.0,1,0.0
775000.0,1,0.0
765000.0,0,0.0
760000.0,0,0.0
750000.0,0,0.0
710000.0,1,0.0
710000.0,1,0.0
705000.0,0,0.0
701000.0,0,0.0
700000.0,1,0.0
685000.0,0,0.0
685000.0,1,0.0
677580.0,0,0.0
675000.0,0,0.0
670000.0,0,0.0
665000.0,0,1.0
655000.0,0,0.0
655000.0,0,0.0
655000.0,1,0.0
650000.0,0,0.0
650000.0,1,0.0
645000.0,0,0.0
642500.0,1,0.0
642500.0,1,0.0
640000.0,1,0.0
640000.0,1,0.0
640000.0,1,0.0
628000.0,0,0.0
625000.0,1,0.0
625000.0,1,1.0
620000.0,1,1.0
600000.0,1,1.0
600000.0,1,0.0
600000.0,0,0.0
595000.0,1,0.0
595000.0,1,0.0
585000.0,1,0.0
585000.0,1,0.0
580000.0,1,0.0
575000.0,1,0.0
570000.0,1,0.0
570000.0,1,0.0
570000.0,1,1.0
567000.0,0,0.0
565000.0,0,0.0
565000.0,0,0.0
555000.0,0,0.0
553000.0,0,1.0
550000.0,0,1.0
550000.0,1,1.0
550000.0,0,0.0
550000.0,1,0.0
550000.0,1,1.0
545000.0,1,0.0
535000.0,0,1.0
535000.0,0,0.0
518000.0,1,1.0
515000.0,1,1.0
514000.0,0,1.0
508000.0,1,1.0
508000.0,1,1.0
507000.0,0,0.0
500000.0,0,0.0
485000.0,0,1.0
477500.0,1,1.0
477500.0,1,1.0
471000.0,0,1.0
455000.0,0,1.0
455000.0,1,1.0
445000.0,1,1.0
445000.0,1,1.0
442250.0,1,1.0
410000.0,0,1.0
400000.0,0,1.0
400000.0,1,0.0
363000.0,0,1.0
312000.0,0,1.0
960000.0,1,0.0
920000.0,1,0.0
851000.0,1,0.0
830000.0,1,0.0
790000.0,1,0.0
785500.0,1,0.0
772000.0,1,0.0
771000.0,1,1.0
770000.0,1,0.0
751000.0,1,0.0
740000.0,1,0.0
710000.0,1,0.0
707000.0,1,1.0
695000.0,1,0.0
685000.0,1,0.0
680000.0,1,0.0
671000.0,1,0.0
670000.0,1,0.0
630000.0,1,0.0
630000.0,1,0.0
615000.0,1,1.0
600000.0,1,0.0
600000.0,1,1.0
598500.0,1,0.0
595000.0,1,0.0
585000.0,1,1.0
580000.0,1,1.0
580000.0,1,1.0
580000.0,1,1.0
550000.0,1,0.0
545000.0,1,1.0
545000.0,1,1.0
540000.0,1,1.0
540000.0,1,0.0
540000.0,1,1.0
538000.0,1,1.0
538000.0,1,0.0
535000.0,1,1.0
535000.0,1,1.0
534000.0,1,1.0
525000.0,1,1.0
520000.0,1,0.0
515000.0,1,1.0
498000.0,1,0.0
450000.0,1,0.0
430000.0,1,1.0
340000.0,1,0.0
611000.0,0,0.0
524000.0,0,0.0
475000.0,0,1.0
411000.0,0,1.0
408000.0,0,1.0
400000.0,0,0.0
385000.0,0,1.0
825000.0,0,0.0
560000.0,0,0.0
465000.0,0,1.0
396403.0,1,0.0
274000.0,0,0.0
821000.0,1,0.0
722000.0,1,0.0
568000.0,1,1.0
551500.0,1,1.0
486000.0,1,1.0
462100.0,1,1.0
461872.0,1,1.0
1120000.0,0,0.0
961000.0,0,0.0
915000.0,0,0.0
910000.0,0,0.0
903000.0,0,0.0
880000.0,0,0.0
870000.0,0,1.0
863000.0,0,0.0
860000.0,0,0.0
841500.0,0,0.0
